Place,Time,Athlete,Country,Date of Birth,City,Event Date
347,67:32a,Mary Keitany,KEN,18.01.82,Newcastle-South Shields,13.09.2015
347,67:32,Worknesh Degefa,ETH,28.10.90,Ra's Al Khaymah,12.02.2016
347,67:32,Dominique Scott,RSA,24.06.92,Houston,16.01.2022
352,67:33,Elana Meyer,RSA,10.10.66,Tokyo,10.01.2000
352,67:33a,Derartu Tulu,ETH,21.03.72,Newcastle-South Shields,18.09.2005
352,67:33,Lydia Cheromei,KEN,11.05.77,Praha,02.04.2011
352,67:33,Atsede Baysa,ETH,16.04.87,Barcelona,17.02.2013
352,67:33,Melat Kejeta,GER,27.09.92,Istanbul,04.04.2021
357,67:34,Deena Kastor,USA,14.02.73,Berlin,02.04.2006
357,67:34,Cynthia Limo,KEN,18.12.89,Cardiff,26.03.2016
357,67:34+,Ruth Chepngetich,KEN,08.08.94,Chicago,10.10.2021
357,67:34,Eunice Chumba,BRN,23.05.93,København,18.09.2022
361,67:35,Paula Radcliffe,GBR,17.12.73,Vilamoura,04.10.2003
361,67:35a,Tirunesh Dibaba,ETH,01.10.85,Newcastle-South Shields,16.09.2012
361,67:35,Brigid Kosgei,KEN,20.02.94,Verbania,05.03.2017
361,67:35,Senbere Teferi,ETH,03.05.95,New York City,20.03.2022
365,67:36,Elana Meyer,RSA,10.10.66,Kyoto,09.03.1997
365,67:36,Susan Chepkemei,KEN,25.06.75,Bristol,07.10.2001
365,67:36,Kimberley Smith,NZL,19.11.81,New Orleans,13.02.2011
365,67:36,Hiwot Gebrekidan,ETH,11.05.95,København,16.09.2018
365,67:36,Peres Jepchirchir,KEN,27.09.93,Ra's Al Khaymah,08.02.2019
365,67:36a,Magdalene Masai,KEN,04.04.93,Newcastle-South Shields,08.09.2019
371,67:37,Lornah Kiplagat,KEN,20.03.74,Amsterdam,17.09.2000
371,67:37,Gladys Cherono,KEN,12.05.83,Houston,20.01.2019
371,67:37,Sheila Chepkirui,KEN,27.12.90,Praha,05.09.2020
371,67:37,Nigsti Haftu,ETH,08.07.99,Paris,06.03.2022
371,67:37,Joyce Chepkemoi,KEN,03.05.95,Paris,06.03.2022
371,67:37,Irene Cheptai,KEN,04.02.92,New York City,20.03.2022
371,67:37,Beatrice Mutai,KEN,19.04.87,Larne,30.08.2022
378,67:38,Philes Ongori,KEN,19.07.86,Birmingham,11.10.2009
378,67:38,Paskalia Kipkoech,KEN,22.12.88,Ra's Al Khaymah,08.02.2019
378,67:38,Beatrice Cheserek,KEN,98,Santa Pola,23.01.2022
378,67:38,Betlehem Mulate,ETH,21.03.01,Ra's Al Khaymah,18.02.2023
382,67:39,Aberu Kebede,ETH,12.09.89,Birmingham,11.10.2009
382,67:39,Helah Kiprop,KEN,07.04.85,Ra's Al Khaymah,15.02.2013
382,67:39,Flomena Cheyech,KEN,05.07.82,Roma-Ostia Lido,03.03.2013
382,67:39,Irene Cheptai,KEN,04.02.92,New Dehli,20.10.2019
386,67:40,Florence Kiplagat,KEN,27.02.87,Lille,04.09.2010
386,67:40,Edith Chelimo,KEN,16.07.86,New Dehli,20.10.2019
388,67:41,Esther Wanjiru,KEN,27.03.77,Tokyo,10.01.2000
388,67:41,Teyiba Erkasso,ETH,30.10.82,Ra's Al Khaymah,19.02.2010
388,67:41a,Edna Kiplagat,KEN,15.11.79,Newcastle-South Shields,16.09.2012
388,67:41,Molly Huddle,USA,31.08.84,New York City,20.03.2016
388,67:41,Joyce Chepkirui,KEN,20.08.88,New York City,20.03.2016
388,67:41,Sintayehu Tilahun,ETH,12.10.99,København,18.09.2022
394,67:42,Beyenne Tsegaye Tirfi,ETH,25.11.84,Roma-Ostia Lido,26.02.2012
394,67:42,Worknesh Degefa,ETH,28.10.90,New Delhi,20.11.2016
394,67:42,Ruth Chepngetich,KEN,08.08.94,Milano,19.03.2017
394,67:42,Meskerem Assefa,ETH,20.09.85,København,17.09.2017
394,67:42+,Valary Aiyabei,KEN,08.06.91,Frankfurt,27.10.2019
394,67:42,Helen Obiri,KEN,13.12.89,Newcastle-South Shields,12.09.2021
394,67:42,Fiona O'Keeffe,USA,24.05.98,Houston,16.01.2022
401,67:43a,Tegla Loroupe,KEN,09.05.73,Tokyo,19.01.1997
401,67:43,Mizuki Noguchi,JPN,03.07.78,Marugame,05.02.2006
401,67:43,Angela Tanui,KEN,27.07.92,Roma-Ostia Lido,12.03.2017
401,67:43a,Vivian Cheruiyot,KEN,11.09.83,Newcastle-South Shields,09.09.2018
405,67:44+,Agnes Kiprop,KEN,14.12.79,Frankfurt,31.10.2010
405,67:44,Mare Dibaba,ETH,20.10.89,Philadelphia,16.09.2012
405,67:44,Mary Wacera Ngugi,KEN,17.12.88,København,29.03.2014
405,67:44,Joyciline Jepkosgei,KEN,08.12.93,Gifu,23.04.2017
405,67:44a,Vivian Cheruiyot,KEN,11.09.83,Newcastle-South Shields,10.09.2017
405,67:44a,Linet Masai,KEN,05.12.89,Newcastle-South Shields,08.09.2019
405,67:44,Dorcas Kimeli,KEN,05.07.97,Lisboa,20.10.2019
405,67:44,Betty Kibet,KEN,03.04.00,Manama,12.12.2021
405,67:44,Nienke Brinkman,NED,28.10.93,Den Haag,12.03.2023
414,67:45,Meseret Defar,ETH,19.11.83,Philadelphia,19.09.2010
415,67:46,Lineth Chepkurui,KEN,23.02.88,Philadelphia,19.09.2010
415,67:46,Valeria Straneo,ITA,05.04.76,Roma-Ostia Lido,26.02.2012
415,67:46,Agnes Kiprop,KEN,14.12.79,Roma-Ostia Lido,03.03.2013
415,67:46,Nelly Jepchumba,KEN,95,Madrid,14.11.2021
415,67:46,Nelly Jepchumba,KEN,95,Madrid,14.11.2021
415,67:46,Yasemin Can,TUR,11.12.96,Valencia,23.10.2022
421,67:47,Mizuki Noguchi,JPN,03.07.78,Miyazaki,06.01.2004
421,67:47,Helen Tola,ETH,21.11.94,Ra's Al Khaymah,08.02.2018
421,67:47,Asnakech Awoke,ETH,01.11.95,Madrid,17.10.2021
424,67:48,Kerryn McCann,AUS,02.05.67,Tokyo,10.01.2000
424,67:48,Aselefech Mergia,ETH,23.01.85,Ra's Al Khaymah,20.02.2009
424,67:48,Peninah Arusei,KEN,23.02.79,Lille,04.09.2010
424,67:48a,Tiki Gelana,ETH,22.10.87,Newcastle-South Shields,16.09.2012
424,67:48,Helah Kiprop,KEN,07.04.85,Ra's Al Khaymah,10.02.2017
424,67:48,Bekelech Gudeta,ETH,11.10.97,Valencia,28.10.2018
424,67:48,Delvin Meringor,KEN,01.08.92,Houston,20.01.2019
424,67:48,Eilish McColgan,GBR,25.11.90,Newcastle-South Shields,12.09.2021
432,67:49,Worknesh Degefa,ETH,28.10.90,Roma-Ostia Lido,03.03.2013
432,67:49,Gladys Chesire,KEN,20.02.93,Lille,02.09.2017
432,67:49,Nancy Kiprop,KEN,07.07.79,Venlo,25.03.2018
432,67:49,Ababel Yeshaneh,ETH,22.07.91,New Dehli,21.10.2018
432,67:49,Betsy Saina,KEN,30.06.88,Marugame,03.02.2019
432,67:49,Bosena Mulate,ETH,21.11.01,Manama,12.12.2021
432,67:49,Helaria Johannes,NAM,13.08.80,Gqeberha,04.06.2022
432,67:49,Beatrice Cheserek,KEN,98,Santa Pola,22.01.2023
440,67:50a,Catherina McKiernan,IRL,30.11.69,Lisboa,15.03.1998
440,67:50,Philes Ongori,KEN,19.07.86,Ra's Al Khaymah,20.02.2009
440,67:50,Valary Aiyabei,KEN,08.06.91,Praha,01.04.2017
440,67:50,Antonina Kwambai,KEN,01.04.92,Roma-Ostia Lido,10.03.2019
440,67:50,Pauline Esikon,KEN,24.12.90,Ra's Al Khaymah,19.02.2022
440,67:50,Alem Nigussie,ETH,7,12.03.2023
446,67:51a,Susan Chepkemei,KEN,25.06.75,Newcastle-South Shields,21.09.2003
446,67:51,Worknesh Degefa,ETH,28.10.90,Valencia,18.10.2015
446,67:51,Gladys Chesire,KEN,20.02.93,Praha,01.04.2017
446,67:51,Meseret Belete,ETH,16.09.99,København,16.09.2018
446,67:51,Caroline Kipkurui,KAZ,26.05.94,Zallaq,15.03.2019
446,67:51,Lydia Njeri,KEN,11.11.85,Praha,06.04.2019
446,67:51,Janet Ruguru,KEN,93,København,18.09.2022
453,67:52a,Tegla Loroupe,KEN,09.05.73,Lisboa,21.03.1999
453,67:52a,Salina Kosgei,KEN,16.11.76,Lisboa,26.03.2006
453,67:52,Berhane Adere,ETH,21.07.73,New Orleans,28.02.2010
453,67:52,Sally Chepyego,KEN,03.10.85,København,29.03.2014
453,67:52,Ababel Yeshaneh,ETH,22.07.91,New Delhi,20.11.2016
453,67:52,Sarah Chepchirchir,KEN,27.07.84,Xiamen,10.12.2016
453,67:52a,Brigid Kosgei,KEN,20.02.94,Newcastle-South Shields,09.09.2018
453,67:52,Dawit Seyaum,ETH,27.07.96,Manama,12.12.2021
453,67:52,Jessica Judd,GBR,07.01.95,Houston,16.01.2022
453,67:52,Emily Chebet,KEN,18.02.86,Lille,19.03.2023
463,67:53,Edith Masai,KEN,04.04.67,Nice,22.04.2001
463,67:53,Deena Kastor,USA,14.02.73,Philadelphia,18.09.2005
463,67:53a,Paula Radcliffe,GBR,17.12.73,Newcastle-South Shields,30.09.2007
463,67:53+,Helah Kiprop,KEN,07.04.85,London,23.04.2017
463,67:53,Purity Komen,KEN,01.05.98,Manama,12.12.2021
463,67:53,Ruth Chepngetich,KEN,08.08.94,Jeddah,10.12.2022
463,67:53,Shamila Kipsorir,KEN,1,12.03.2023
470,67:54,Catherine N'dereba,KEN,21.07.72,Den Haag,24.03.2001
470,67:54,Mary Keitany,KEN,18.01.82,Lisboa,25.09.2011
470,67:54,Mary Wacera Ngugi,KEN,17.12.88,Cardiff,26.03.2016
470,67:54a,Vivian Cheruiyot,KEN,11.09.83,Newcastle-South Shields,11.09.2016
470,67:54+,Tirunesh Dibaba,ETH,01.10.85,London,23.04.2017
470,67:54+,Vivian Cheruiyot,KEN,11.09.83,London,23.04.2017
470,67:54+,Aselefech Mergia,ETH,23.01.85,London,23.04.2017
470,67:54,Sutume Asefa,ETH,11.12.94,Milano,25.03.2018
470,67:54,Gloria Kite,KEN,29.12.98,Roma-Ostia Lido,17.10.2021
470,67:54,Brillian Kipkoech,KEN,09.03.95,Manama,12.12.2021
470,67:54,Emily Durgin,USA,15.05.94,Houston,16.01.2022
481,67:55a,Benita Willis,AUS,06.05.79,Newcastle-South Shields,26.09.2004
481,67:55,Kimberley Smith,NZL,19.11.81,New Orleans,28.02.2010
481,67:55,Pauline Njeri,KEN,28.07.85,Paris,04.03.2012
481,67:55,Mare Dibaba,ETH,20.10.89,Houston,17.01.2016
481,67:55a,Priscah Jeptoo,KEN,26.06.84,Newcastle-South Shields,11.09.2016
481,67:55,Jordan Hasay,USA,12.09.91,Praha,01.04.2017
481,67:55,Diana Kipyokei,KEN,05.05.94,Istanbul,08.04.2018
481,67:55,Lonah Chemtai Salpeter,ISR,12.12.88,Lisboa,14.10.2018
481,67:55,Ayuko Suzuki,JPN,08.10.91,Marugame,03.02.2019
481,67:55,Dorcas Kimeli,KEN,05.07.97,Gdynia,17.10.2020
481,67:55,Keira D'Amato,USA,21.10.84,Hardeeville,05.12.2021
481,67:55,Tadu Teshome,ETH,09.06.01,Gqeberha,04.06.2022
481,67:55,Vicoty Chepngeno,KEN,12.11.93,Valencia,23.10.2022
481,67:55,Senbere Teferi,ETH,03.05.95,New York City,19.03.2023
495,67:56a,Susie Power,AUS,26.03.75,Newcastle-South Shields,06.10.2002
495,67:56+,Mary Keitany,KEN,18.01.82,New York City,06.11.2011
495,67:56,Edith Chelimo,KEN,16.07.86,Houston,20.01.2019
495,67:56,Dolphine Omare,KEN,26.07.01,Yamaguchi,12.02.2022
499,67:57,Elana Meyer,RSA,10.10.66,Kyoto,14.03.1999
499,67:57,Philes Ongori,KEN,19.07.86,Marugame,03.02.2008
499,67:57,Abebu Gelan,ETH,18.01.90,Ra's Al Khaymah,20.02.2009
499,67:57,Edna Kiplagat,KEN,15.11.79,Glasgow,05.10.2014
499,67:57,Muliye Dekebo,ETH,13.03.98,Roma-Ostia Lido,10.03.2019
499,67:57,Birho Gidey,ETH,30.07.00,Napoli,23.02.2020
499,67:57,Yasemin Can,TUR,11.12.96,Istanbul,27.03.2022
506,67:58,Uta Pippig,GER,07.09.65,Kyoto,19.03.1995
506,67:58,Ayalew Wude,ETH,04.07.87,New Delhi,01.11.2009
506,67:58,Dire Tune,ETH,19.06.85,Ra's Al Khaymah,19.02.2010
506,67:58,Marta Lema,ETH,30.12.90,Roma-Ostia Lido,13.03.2016
506,67:58,Veronica Nyaruai Wanjiru,KEN,29.10.89,Houston,15.01.2017
506,67:58,Fancy Chemutai,KEN,20.03.95,Göteborg,20.05.2017
506,67:58,Yeshi Chekole,ETH,12.07.97,Valencia,28.10.2018
506,67:58a,Mary Keitany,KEN,18.01.82,Newcastle-South Shields,08.09.2019
506,67:58,Alemitu Tariku,ETH,28.09.00,Madrid,14.11.2021
506,67:58,Alemitu Tariku,ETH,28.09.00,Madrid,14.11.2021
516,67:59,Elana Meyer,RSA,10.10.66,East London,18.05.1991
516,67:59,Uta Pippig,GER,07.09.65,Kyoto,20.03.1994
516,67:59,Esther Wanjiru,KEN,27.03.77,Sendai,14.03.1999
516,67:59,Restituta Joseph,TAN,30.07.71,Kastrup-Malmö,12.06.2000
516,67:59,Aberu Kebede,ETH,12.09.89,New Delhi,01.11.2009
516,67:59,Hilda Kibet,NED,27.03.81,Roma-Ostia Lido,03.03.2013
516,67:59,Irene Kimais,KEN,10.10.98,Buenos Aires,21.08.2022
516,67:59,Atalel Anmut,ETH,99,Buenos Aires,21.08.2022
516,67:59,Vivian Kiplagat,KEN,09.11.91,Buenos Aires,21.08.2022
516,67:59,Addisie Andualem,ETH,01.01.00,Lille,19.03.2023
526,68:00a,Susan Chepkemei,KEN,25.06.75,Lisboa,26.03.2006
526,68:00,Kayoko Fukushi,JPN,25.03.82,Marugame,04.02.2007
526,68:00,Florence Kiplagat,KEN,27.02.87,New Delhi,15.12.2013
526,68:00,Hiwot Gebrekidan,ETH,11.05.95,København,18.09.2016
526,68:00,Hiwot Gebrekidan,ETH,11.05.95,Lisboa,21.11.2021
526,68:00,Betty Kibet,KEN,03.04.00,Lille,20.03.2022
532,68:01,Emily Chebet,KEN,18.02.86,Valencia,19.10.2014
532,68:01,Netsanet Gudeta,ETH,12.02.91,Cardiff,26.03.2016
532,68:01,Violah Jepchumba,KEN,23.10.90,Göteborg,21.05.2016
532,68:01,Joan Melly Chelimo,KEN,10.11.90,Gifu,28.04.2019
532,68:01,Alia Mohamed Saeed,UAE,18.05.91,Valencia,27.10.2019
537,68:02+,Paula Radcliffe,GBR,17.12.73,London,13.04.2003
537,68:02,Fancy Chemutai,KEN,20.03.95,Ra's Al Khaymah,21.02.2020
537,68:02,Vibian Chepkurui,KEN,05.06.94,Lisboa,21.11.2021
537,68:02,Nigsti Hafti,BRN,12.12.99,Manama,12.12.2021
537,68:02,Catherine Relin,KEN,10.05.02,Buenos Aires,21.08.2022
537,68:02,Dawit Seyaum,ETH,27.07.96,New Delhi,16.10.2022
543,68:03,Gladys Cherono,KEN,12.05.83,New Delhi,15.12.2013
543,68:03,Rino Goshima,JPN,29.10.97,Yamaguchi,12.02.2022
543,68:03,Zewditu Aderaw,ETH,5,Aires,21.08.2022
543,68:03,Agnes Ngolo,KEN,24.10.95,Ra's Al Khaymah,18.02.2023
543,68:03,Veronica Loleo,KEN,18.03.98,Gent,12.03.2023
548,68:04a,Derartu Tulu,ETH,21.03.72,Lisboa,26.03.2000
548,68:04,Priscah Jeptoo,KEN,26.06.84,Ra's Al Khaymah,12.02.2016
548,68:04a,Tirunesh Dibaba,ETH,01.10.85,Newcastle-South Shields,11.09.2016
548,68:04,Eunice Chumba,BRN,23.05.93,København,18.09.2016
548,68:04,Netsanet Gudeta,ETH,12.02.91,Istanbul,07.04.2019
548,68:04,Perine Nengampi,KEN,89,Yangzhou,21.04.2019
554,68:05,Kara Goucher,USA,09.07.78,Chicago,02.08.2009
554,68:05,Meselech Melkamu,ETH,19.04.85,Ra's Al Khaymah,15.02.2013
554,68:05,Gudeta Bekelech,ETH,11.10.97,Velden,28.08.2022
557,68:06,Pamela Chepchumba,KEN,28.02.79,Udine,14.10.2007
557,68:06,Filomena Chepchirchir,KEN,01.12.81,Lille,01.09.2012
557,68:06,Eunice Jepkirui,BRN,20.05.84,Marugame,07.02.2016
557,68:06,Veronica Nyaruai Wanjiru,KEN,29.10.89,København,18.09.2016
557,68:06,Dera Dida,ETH,26.10.96,Houston,15.01.2017
557,68:06+,Hiwot Gebrekidan,ETH,11.05.95,Tokyo,06.03.2022
557,68:06+,Gotytom Gebreslase,ETH,15.01.95,Tokyo,06.03.2022
557,68:06+,Ashete Bekere,ETH,17.04.88,Tokyo,06.03.2022
557,68:06+,Brigid Kosgei,KEN,20.02.94,Tokyo,06.03.2022
566,68:07+,Constantina Dita,ROU,23.01.70,Chicago,22.10.2006
566,68:07,Bezunesh Bekele,ETH,29.01.83,Udine,14.10.2007
566,68:07,Mamitu Daska,ETH,16.10.83,New Delhi,01.11.2009
566,68:07,Sarah Chepchirchir,KEN,27.07.84,Ivry to Vitry-sur-Seine,03.04.2011
566,68:07,Ruti Aga,ETH,16.01.94,Houston,17.01.2016
566,68:07,Eunice Jepkirui,BRN,20.05.84,Marugame,05.02.2017
566,68:07,Antonina Kwambai,KEN,01.04.92,Paris,04.03.2018
566,68:07,Zeineba Yimer,ETH,17.06.98,Valencia,24.03.2018
566,68:07,Zeineba Yimer,ETH,17.06.98,Lisboa,17.03.2019
566,68:07,Eveline Chirchir,KEN,10.05.98,Gifu,28.04.2019
566,68:07+,Angela Tanui,KEN,27.07.92,Tokyo,06.03.2022
566,68:07,Karoline Bjerkeli Grøvdal,NOR,14.06.90,New York City,20.03.2022
578,68:08,Diane Chepkemoi,KEN,87,Lille,01.09.2012
578,68:08,Pascalia Kipkoech,KEN,22.12.88,Ra's Al Khaymah,15.02.2013
578,68:08,Rose Chelimo,KEN,12.07.89,Ra's Al Khaymah,12.02.2016
578,68:08,Ruth Chepngetich,KEN,08.08.94,Paris,05.03.2017
578,68:08,Naomi Jebet,KEN,05.04.94,København,15.09.2019
578,68:08,Brillian Kipkoech,KEN,09.03.95,Houston,19.01.2020
578,68:08,Sharon Kemboi,KEN,2,24.04.2022
585,68:09a,Tegla Loroupe,KEN,09.05.73,Tokyo,21.01.1996
585,68:09a,Cristina Pomacu,ROU,15.09.73,Lisboa,15.03.1998
585,68:09a,Werknesh Kidane,ETH,21.11.81,Newcastle-South Shields,18.09.2005
585,68:09a,Jelena Prokopcuka,LAT,21.09.76,Newcastle-South Shields,16.09.2012
585,68:09,Meseret Belete,ETH,16.09.99,Valencia,24.03.2018
585,68:09,Gladys Chepkurui,KEN,17.08.94,Napoli,27.02.2022
585,68:09,Anchialem Haymanot,ETH,09.05.01,København,18.09.2022
592,68:10,Constantina Dita,ROU,23.01.70,Turnu-Severin,14.09.2002
592,68:10,Lucy Kabuu,KEN,24.03.84,New Delhi,15.12.2013
592,68:10,Violah Jepchumba,KEN,23.10.90,Göteborg,20.05.2017
592,68:10,Helah Kiprop,KEN,07.04.85,New Dehli,19.11.2017
592,68:10,Worknesh Degefa,ETH,28.10.90,New Dehli,19.11.2017
592,68:10,Zerfie Limeneh,ETH,10.02.97,Paris,04.03.2018
592,68:10,Desi Jisa Mokonin,BRN,12.07.97,Valencia,24.03.2018
592,68:10,Worknesh Degefa,ETH,28.10.90,Praha,07.04.2018
592,68:10a,Josephine Jepkoech,KEN,21.04.89,Newcastle-South Shields,09.09.2018
592,68:10a,Charlotte Purdue,GBR,10.06.91,Newcastle-South Shields,08.09.2019
592,68:10,Helaria Johannes,NAM,13.08.80,Marugame,02.02.2020
592,68:10,Beatrice Cheserek,KEN,98,Málaga,24.04.2022
604,68:11a,Joyce Chepchumba,KEN,06.11.70,Lisboa,28.03.2004
604,68:11a,Jelena Prokopcuka,LAT,21.09.76,Newcastle-South Shields,18.09.2005
604,68:11,Yukiko Akaba,JPN,18.10.79,Yamaguchi,16.03.2008
604,68:11,Helah Kiprop,KEN,07.04.85,New Delhi,20.11.2016
604,68:11a,Linet Masai,KEN,05.12.89,Newcastle-South Shields,09.09.2018
604,68:11+,Vivian Kiplagat,KEN,09.11.91,London,01.10.2020
604,68:11,Stella Chesang,UGA,01.12.96,New Delhi,16.10.2022
604,68:11,Rika Kaseda,JPN,02.03.99,Marugame,05.02.2023
612,68:12,Tegla Loroupe,KEN,09.05.73,Remich-Grevenmacher,24.09.1995
612,68:12,Peninah Arusei,KEN,23.02.79,Paris,04.03.2012
612,68:12,Genet Yalew,ETH,31.12.92,Valencia,18.10.2015
612,68:12,Visiline Jepkesho,KEN,30.12.89,Lille,02.09.2017
612,68:12,Bekelech Gudeta,ETH,11.10.97,Valencia,24.03.2018
612,68:12,Dalila Abdulkadir,BRN,27.06.98,Valencia,24.03.2018
612,68:12+,Ruth Chepngetich,KEN,08.08.94,London,04.10.2020
612,68:12,Samantha Harrison,GBR,01.02.95,Berlin,03.04.2022
620,68:13,Flomena Cheyech,KEN,05.07.82,Ra's Al Khaymah,14.02.2014
620,68:13a,Gemma Steel,GBR,12.11.85,Newcastle-South Shields,07.09.2014
620,68:13,Worknesh Degefa,ETH,28.10.90,Göteborg,23.05.2015
620,68:13,Caroline Kipkirui,KEN,26.05.94,Houston,19.01.2020
620,68:13+,Brigid Kosgei,KEN,20.02.94,London,04.10.2020
620,68:13,Yuka Ando,JPN,16.03.94,Yamaguchi,12.02.2022
620,68:13,Dolphine Omare,KEN,26.07.01,Gifu,24.04.2022
620,68:13+,Vibian Chepkurui,KEN,05.06.94,Berlin,25.09.2022
620,68:13+,Tigist Assefa,ETH,28.03.94,Berlin,25.09.2022
620,68:13+,Meseret Gola,ETH,30.12.97,Berlin,25.09.2022
620,68:13+,Worknesh Edesa,ETH,11.09.92,Berlin,25.09.2022
631,68:14,Tegla Loroupe,KEN,09.05.73,Kosice,04.10.1997
631,68:14,Mizuki Noguchi,JPN,03.07.78,Sapporo,09.07.2006
631,68:14,Lydia Cheromei,KEN,11.05.77,Ra's Al Khaymah,20.02.2009
631,68:14,Sandrafelis Tuei,KEN,20.01.98,Lisboa,17.03.2019
631,68:14,Sharon Lokedi,KEN,10.03.94,New York City,20.03.2022
631,68:14+,Tigist Abayechew,ETH,22.02.94,Berlin,25.09.2022
631,68:14+,Rosemary Wanjiru,KEN,21.09.94,Tokyo,05.03.2023
631,68:14+,Tsehay Gemechu,ETH,12.12.98,Tokyo,05.03.2023
631,68:14+,Ashete Bekere,ETH,17.04.88,Tokyo,05.03.2023
631,68:14+,Worknesh Edesa,ETH,11.09.92,Tokyo,05.03.2023
641,68:15,Florence Kiplagat,KEN,27.02.87,Barcelona,12.02.2017
641,68:15,Besu Sado,ETH,12.01.96,Herzogenaurach,12.09.2021
641,68:15,Beyenu Degefu,ETH,12.07.99,København,19.09.2021
644,68:16a,Tegla Loroupe,KEN,09.05.73,Lisboa,01.04.2001
644,68:16,Amane Gobena,ETH,01.09.82,Ra's Al Khaymah,20.02.2009
644,68:16,Caroline Cheptanui,KEN,13.05.83,Birmingham,11.10.2009
644,68:16,Gladys Cherono,KEN,12.05.83,Yangzhou,20.04.2014
644,68:16,Mimi Belete,BRN,09.06.88,Gifu,28.04.2019
644,68:16,Etalemahu Sintayehu,ETH,23.02.01,Lisboa,21.11.2021
644,68:16,Dorcas Kimeli,KEN,05.07.97,Valencia,23.10.2022
651,68:17,Berhane Adere,ETH,21.07.73,Bristol,07.10.2001
651,68:17,Aselefech Mergia,ETH,23.01.85,New Delhi,09.11.2008
651,68:17,Sally Chepyego,KEN,03.10.85,Okayama,23.12.2015
651,68:17,Lucy Cheruiyot,KEN,04.01.97,Ústí Nad Labem,17.09.2016
651,68:17+,Florence Kiplagat,KEN,27.02.87,London,23.04.2017
651,68:17,Shure Demise,ETH,21.01.96,Roma-Ostia Lido,06.03.2022
651,68:17+,Rosemary Wanjiru,KEN,21.09.94,Berlin,25.09.2022
658,68:18a,Izumi Maki,JPN,10.12.68,Tokyo,21.01.1996
658,68:18a,Yoshiko Ichikawa,JPN,18.04.76,Tokyo,19.01.1997
658,68:18,Joyce Chepchumba,KEN,06.11.70,Kastrup-Malmö,12.06.2000
658,68:18,Genet Getaneh,ETH,06.01.86,New Delhi,09.11.2008
658,68:18,Anna Incerti,ITA,19.01.80,Roma-Ostia Lido,26.02.2012
658,68:18,Gladys Cherono,KEN,12.05.83,Praha,31.03.2012
658,68:18,Mercy Kibarus,KEN,25.02.84,Roma-Ostia Lido,03.03.2013
658,68:18,Flomena Cheyech,KEN,05.07.82,Luanda,06.09.2015
658,68:18,Violah Jepchumba,KEN,23.10.90,Istanbul,24.04.2016
658,68:18,Gelete Burka,ETH,23.01.86,Valencia,22.10.2017
658,68:18,Ayinadis Teshome,ETH,01.01.00,Madrid,14.11.2021
658,68:18,Ayinadis Teshome,ETH,01.01.00,Madrid,14.11.2021
658,68:18,Yitaysish Mekonene,ETH,17.03.00,Lisboa,21.11.2021
658,68:18,Gladys Jemaiyo,KEN,15.09.94,Breda,02.10.2022
672,68:19a,Cristina Pomacu,ROU,15.09.73,Lisboa,10.03.1996
672,68:19a,Edith Masai,KEN,04.04.67,Newcastle-South Shields,18.09.2005
672,68:19,Molly Huddle,USA,31.08.84,New York City,19.03.2017
672,68:19,Beleynesh Oljira,ETH,26.06.90,Gifu,23.04.2017
672,68:19,Yvonne Chelegat,KEN,12.11.93,Karlovy Vary,20.05.2017
672,68:19,Naomi Rotich,KEN,05.04.94,Ra's Al Khaymah,08.02.2019
672,68:19,Dorcas Kimeli,KEN,05.07.97,Venlo,30.03.2019
672,68:19,Gotytom Gebreslase,ETH,15.01.95,Houston,19.01.2020
672,68:19,Sarah Lahti,SWE,18.02.95,Valencia,24.10.2021
681,68:20,Peninah Arusei,KEN,23.02.79,New Delhi,09.11.2008
681,68:20,Mamitu Daska,ETH,16.10.83,Boston,12.10.2014
681,68:20,Gladys Chesire,KEN,20.02.93,København,18.09.2016
681,68:20,Polline Njeru,KEN,12.12.88,Paris,04.03.2018
681,68:20,Lucy Cheruiyot,KEN,04.01.97,Cardiff,06.10.2019
681,68:20,Azmera Abreha,ETH,31.01.98,Cardiff,06.10.2019
681,68:20,Tigist Assefa,ETH,28.03.94,Göteborg,21.05.2022
688,68:21a,Tegla Loroupe,KEN,09.05.73,Lisboa,12.03.1995
688,68:21a,Maria Albertina Dias,POR,26.04.65,Lisboa,10.03.1996
688,68:21,Valentine Kipketer,KEN,05.01.93,Lille,03.09.2011
688,68:21,Yebrqual Melese,ETH,18.04.90,Praha,28.03.2015
688,68:21,Rebecca Kangogo,KEN,92,Milano,29.03.2015
688,68:21,Edna Kiplagat,KEN,15.11.79,Glasgow,04.10.2015
688,68:21,Emily Sisson,USA,12.10.91,New York City,19.03.2017
688,68:21,Tejitu Daba,BRN,20.08.91,Lille,02.09.2017
688,68:21,Agnes Barsosio,KEN,05.08.83,København,17.09.2017
688,68:21,Hiwot Gebrekidan,ETH,11.05.95,København,15.09.2019
698,68:22,Joyce Chepchumba,KEN,06.11.70,Berlin,01.04.2000
698,68:22,Mizuki Noguchi,JPN,03.07.78,Miyazaki,06.01.2002
698,68:22,Mizuki Noguchi,JPN,03.07.78,Sapporo,08.07.2007
698,68:22,Peninah Arusei,KEN,23.02.79,Berlin,06.04.2008
698,68:22,Filomena Chepchirchir,KEN,01.12.81,Zwolle,18.06.2011
698,68:22,Rose Chelimo,KEN,12.07.89,Lisboa,22.03.2015
698,68:22,Helah Kiprop,KEN,07.04.85,Istanbul,26.04.2015
